Maxes: size of table (n, m): 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388	-0.67311	-0.67311	-0.689699	-0.715439	-0.746851	-0.782043	-0.819872	-0.859596	-0.900705	-0.942831	-0.985691	-1.02907	-1.07277	-1.11665	-1.16056	-1.20436	-1.24794	-1.29117	-1.33392	-1.37607	-1.41747	-1.45801	-1.49752	-1.53585	-1.57286	-1.60835	-1.64217	-1.67411	-1.70397	-1.73155	-1.75662	-1.77894	-1.79827	-1.81436	-1.82692	-1.83568	-1.84034	-1.84059	-1.8361	-1.82655	-1.81158	-1.79082	-1.76391	-1.73044	-1.69002	-1.64223	-1.58663	-1.52277	-1.4502	-1.36843	-1.27698	-1.17534	-1.063	-0.93941	-0.804032	-0.656299	-0.495634	-0.321444	-0.133122	0.069956	0.288425	0.522938	0.774161	1.04277	1.32947	1.63497	1.95999	2.30527	2.67157	3.05965	3.4703	3.90431	4.36251	4.84571	5.35475	5.8905	6.45382	7.04559	7.66672	8.31811	9.00069	9.7154	10.4632	11.2451	12.0619	12.9149	13.8048	14.7328	15.6999	16.7071	17.7556	18.8463	19.9804	21.1589	22.3831	23.6539	24.9726	26.3402	27.7581	29.2272	30.7489	32.3243	
389	-0.68047	-0.68047	-0.696903	-0.722393	-0.753488	-0.788311	-0.825734	-0.865029	-0.905705	-0.947416	-0.989913	-1.03301	-1.07657	-1.12049	-1.16468	-1.2091	-1.25371	-1.29846	-1.34334	-1.38835	-1.43349	-1.47875	-1.52416	-1.56973	-1.61549	-1.66145	-1.70767	-1.75416	-1.80098	-1.84816	-1.89576	-1.94382	-1.9924	-2.04155	-2.09134	-2.14181	-2.19304	-2.24509	-2.29802	-2.3519	-2.4068	-2.46279	-2.51993	-2.5783	-2.63796	-2.69898	-2.76144	-2.8254	-2.89092	-2.95808	-3.02693	-3.09754	-3.16997	-3.24427	-3.3205	-3.39871	-3.47895	-3.56125	-3.64566	-3.73221	-3.82092	-3.91183	-4.00496	-4.1003	-4.19787	-4.29766	-4.39967	-4.50387	-4.61025	-4.71877	-4.82938	-4.94203	-5.05667	-5.17321	-5.29158	-5.41168	-5.5334	-5.65663	-5.78123	-5.90707	-6.03398	-6.1618	-6.29033	-6.41939	-6.54874	-6.67817	-6.80743	-6.93624	-7.06434	-7.19141	-7.31715	-7.44121	-7.56324	-7.68286	-7.79969	-7.91329	-8.02324	-8.12908	-8.23031	-8.32645	-8.41695	-8.50127	
390	-0.68776	-0.68776	-0.704038	-0.729277	-0.760052	-0.794494	-0.831478	-0.870274	-0.910389	-0.951472	-0.993269	-1.03559	-1.0783	-1.12129	-1.16449	-1.20784	-1.25132	-1.29489	-1.33857	-1.38237	-1.42631	-1.47043	-1.51479	-1.55944	-1.60448	-1.64998	-1.69605	-1.74281	-1.79039	-1.83892	-1.88858	-1.93952	-1.99194	-2.04603	-2.10201	-2.16012	-2.2206	-2.28371	-2.34973	-2.41896	-2.49172	-2.56833	-2.64915	-2.73454	-2.82489	-2.9206	-3.0221	-3.12983	-3.24425	-3.36585	-3.49513	-3.63261	-3.77884	-3.93438	-4.09983	-4.27578	-4.46287	-4.66176	-4.87312	-5.09764	-5.33605	-5.58909	-5.85753	-6.14216	-6.4438	-6.76328	-7.10147	-7.45926	-7.83756	-8.2373	-8.65946	-9.10501	-9.57497	-10.0704	-10.5923	-11.1419	-11.7201	-12.3283	-12.9675	-13.6389	-14.3438	-15.0834	-15.859	-16.6719	-17.5235	-18.415	-19.348	-20.3237	-21.3438	-22.4095	-23.5225	-24.6842	-25.8963	-27.1603	-28.4779	-29.8506	-31.2802	-32.7684	-34.3169	-35.9274	-37.6019	-39.342	
391	-0.69499	-0.69499	-0.711123	-0.736144	-0.766665	-0.800847	-0.837586	-0.876178	-0.916146	-0.957159	-0.998976	-1.04142	-1.08437	-1.12771	-1.17137	-1.2153	-1.25944	-1.30375	-1.34822	-1.3928	-1.43749	-1.48225	-1.52709	-1.57197	-1.61689	-1.66184	-1.70678	-1.75172	-1.79662	-1.84148	-1.88627	-1.93097	-1.97554	-2.01998	-2.06423	-2.10828	-2.15208	-2.1956	-2.23879	-2.28162	-2.32402	-2.36596	-2.40737	-2.4482	-2.48838	-2.52786	-2.56657	-2.60443	-2.64137	-2.67731	-2.71217	-2.74587	-2.77832	-2.80942	-2.83909	-2.86722	-2.89371	-2.91847	-2.94138	-2.96233	-2.98121	-2.99791	-3.01231	-3.02428	-3.0337	-3.04046	-3.04441	-3.04543	-3.04339	-3.03815	-3.02958	-3.01753	-3.00188	-2.98247	-2.95917	-2.93183	-2.9003	-2.86445	-2.82413	-2.77918	-2.72947	-2.67484	-2.61515	-2.55025	-2.48	-2.40424	-2.32284	-2.23565	-2.14252	-2.04332	-1.9379	-1.82612	-1.70786	-1.58296	-1.45131	-1.31277	-1.16721	-1.01452	-0.854563	-0.687233	-0.512414	-0.329998	
392	-0.70214	-0.70214	-0.718118	-0.742895	-0.77312	-0.806975	-0.843377	-0.881639	-0.921303	-0.962059	-1.00369	-1.04604	-1.08902	-1.13254	-1.17656	-1.22105	-1.26599	-1.31139	-1.35725	-1.40357	-1.45038	-1.49768	-1.5455	-1.59385	-1.64275	-1.69222	-1.74226	-1.7929	-1.84413	-1.89596	-1.94838	-2.00139	-2.05496	-2.10908	-2.16372	-2.21883	-2.27437	-2.33028	-2.3865	-2.44295	-2.49954	-2.55617	-2.61274	-2.66912	-2.72518	-2.78077	-2.83572	-2.88987	-2.94301	-2.99495	-3.04547	-3.09432	-3.14125	-3.186	-3.22828	-3.26777	-3.30416	-3.33711	-3.36626	-3.39121	-3.41158	-3.42695	-3.43687	-3.44087	-3.43849	-3.4292	-3.41249	-3.3878	-3.35455	-3.31216	-3.26	-3.19742	-3.12376	-3.03832	-2.94037	-2.82918	-2.70396	-2.56393	-2.40825	-2.23608	-2.04652	-1.83867	-1.6116	-1.36434	-1.09589	-0.805226	-0.491298	-0.15302	0.210722	0.601075	1.01922	1.46635	1.94372	2.4526	2.99429	3.57013	4.18149	4.82977	5.51642	6.2429	7.01072	7.82141	
393	-0.70923	-0.70923	-0.725052	-0.74958	-0.779482	-0.812945	-0.848877	-0.886572	-0.925551	-0.96547	-1.00608	-1.04718	-1.08862	-1.13027	-1.17204	-1.21384	-1.25559	-1.29721	-1.33866	-1.37987	-1.42078	-1.46135	-1.50152	-1.54125	-1.58049	-1.61919	-1.65731	-1.69479	-1.7316	-1.76768	-1.803	-1.8375	-1.87115	-1.90389	-1.93569	-1.96649	-1.99626	-2.02495	-2.05251	-2.07891	-2.10411	-2.12806	-2.15072	-2.17206	-2.19203	-2.21061	-2.22774	-2.24341	-2.25757	-2.2702	-2.28126	-2.29073	-2.29858	-2.30478	-2.30932	-2.31216	-2.3133	-2.31271	-2.31038	-2.3063	-2.30046	-2.29284	-2.28345	-2.27228	-2.25933	-2.2446	-2.22809	-2.20983	-2.1898	-2.16804	-2.14455	-2.11935	-2.09247	-2.06392	-2.03375	-2.00197	-1.96862	-1.93374	-1.89737	-1.85955	-1.82033	-1.77976	-1.73789	-1.69477	-1.65048	-1.60506	-1.55858	-1.51112	-1.46274	-1.41352	-1.36354	-1.31289	-1.26164	-1.20988	-1.15772	-1.10523	-1.05252	-0.999698	-0.946856	-0.894107	-0.841561	-0.789331	
394	-0.71624	-0.71624	-0.731907	-0.756191	-0.785794	-0.818918	-0.854479	-0.891775	-0.930322	-0.969771	-1.00986	-1.05037	-1.09114	-1.13202	-1.17288	-1.21359	-1.25405	-1.29414	-1.33375	-1.37277	-1.41109	-1.4486	-1.48518	-1.52072	-1.55509	-1.58816	-1.6198	-1.64988	-1.67826	-1.70479	-1.72934	-1.75175	-1.77186	-1.78953	-1.80459	-1.81687	-1.82622	-1.83247	-1.83544	-1.83497	-1.83089	-1.82301	-1.81117	-1.79518	-1.77488	-1.75009	-1.72064	-1.68634	-1.64704	-1.60255	-1.5527	-1.49733	-1.43628	-1.36939	-1.29648	-1.21742	-1.13205	-1.04022	-0.941786	-0.836623	-0.724594	-0.605575	-0.479447	-0.346099	-0.205426	-0.0573315	0.0982748	0.261474	0.432337	0.610929	0.797304	0.991505	1.19357	1.40351	1.62135	1.84709	2.08072	2.32221	2.57153	2.82864	3.09346	3.36592	3.64594	3.93341	4.22822	4.53022	4.83927	5.15521	5.47784	5.80698	6.14241	6.48389	6.83117	7.18398	7.54203	7.90502	8.27262	8.64447	9.02022	9.39947	9.78182	10.1668	
395	-0.72318	-0.72318	-0.73868	-0.762697	-0.791962	-0.824692	-0.85982	-0.896658	-0.934741	-0.973744	-1.01343	-1.05363	-1.0942	-1.13507	-1.17614	-1.21738	-1.25874	-1.3002	-1.34174	-1.38335	-1.42505	-1.46683	-1.50872	-1.55073	-1.59289	-1.63524	-1.67781	-1.72064	-1.76377	-1.80727	-1.85117	-1.89555	-1.94045	-1.98596	-2.03214	-2.07906	-2.12681	-2.17546	-2.2251	-2.27581	-2.3277	-2.38086	-2.43538	-2.49137	-2.54894	-2.6082	-2.66926	-2.73223	-2.79724	-2.86441	-2.93386	-3.00573	-3.08014	-3.15723	-3.23714	-3.32001	-3.40598	-3.4952	-3.58781	-3.68398	-3.78384	-3.88757	-3.99531	-4.10724	-4.2235	-4.34428	-4.46973	-4.60003	-4.73535	-4.87587	-5.02175	-5.17319	-5.33036	-5.49344	-5.66262	-5.83808	-6.02001	-6.2086	-6.40404	-6.60652	-6.81624	-7.03339	-7.25816	-7.49075	-7.73137	-7.98021	-8.23747	-8.50336	-8.77808	-9.06182	-9.3548	-9.65723	-9.9693	-10.2912	-10.6232	-10.9655	-11.3182	-11.6816	-12.056	-12.4414	-12.8382	-13.2464	
396	-0.73005	-0.73005	-0.745395	-0.769169	-0.798134	-0.830528	-0.86529	-0.901742	-0.939424	-0.978016	-1.01729	-1.05708	-1.09727	-1.13777	-1.17852	-1.21949	-1.26067	-1.30206	-1.34366	-1.38551	-1.42765	-1.47013	-1.51302	-1.55639	-1.60033	-1.64495	-1.69034	-1.73663	-1.78395	-1.83245	-1.88227	-1.93359	-1.98658	-2.04142	-2.09833	-2.15749	-2.21915	-2.28353	-2.35087	-2.42144	-2.49549	-2.57331	-2.65519	-2.74143	-2.83234	-2.92825	-3.02949	-3.13641	-3.24937	-3.36875	-3.49491	-3.62825	-3.76918	-3.91811	-4.07547	-4.24169	-4.41722	-4.60251	-4.79803	-5.00427	-5.22171	-5.45085	-5.69219	-5.94626	-6.21359	-6.49471	-6.79017	-7.10052	-7.42634	-7.7682	-8.12668	-8.50237	-8.89588	-9.30781	-9.73879	-10.1894	-10.6604	-11.1523	-11.6657	-12.2015	-12.7601	-13.3423	-13.9488	-14.5802	-15.2372	-15.9205	-16.6309	-17.369	-18.1355	-18.9312	-19.7567	-20.6129	-21.5003	-22.4199	-23.3722	-24.3581	-25.3783	-26.4335	-27.5245	-28.652	-29.8169	-31.0198	
397	-0.73685	-0.73685	-0.752039	-0.775577	-0.804268	-0.836376	-0.870869	-0.907089	-0.944596	-0.983088	-1.02235	-1.06224	-1.10263	-1.14346	-1.18465	-1.22618	-1.26802	-1.31014	-1.35253	-1.3952	-1.43813	-1.48134	-1.52481	-1.56857	-1.61262	-1.65695	-1.70158	-1.74652	-1.79177	-1.83732	-1.88319	-1.92937	-1.97586	-2.02266	-2.06975	-2.11714	-2.16481	-2.21273	-2.26091	-2.30931	-2.3579	-2.40667	-2.45558	-2.50459	-2.55367	-2.60277	-2.65184	-2.70084	-2.74971	-2.79839	-2.84682	-2.89492	-2.94263	-2.98987	-3.03655	-3.08259	-3.12791	-3.17239	-3.21595	-3.25848	-3.29986	-3.33999	-3.37873	-3.41597	-3.45157	-3.4854	-3.51732	-3.54718	-3.57482	-3.6001	-3.62285	-3.6429	-3.66008	-3.6742	-3.68509	-3.69256	-3.69641	-3.69644	-3.69245	-3.68422	-3.67153	-3.65417	-3.6319	-3.6045	-3.57171	-3.5333	-3.48902	-3.4386	-3.38179	-3.31832	-3.24791	-3.17028	-3.08516	-2.99224	-2.89124	-2.78185	-2.66376	-2.53666	-2.40022	-2.25414	-2.09806	-1.93166	
398	-0.74357	-0.74357	-0.758592	-0.781863	-0.810211	-0.841915	-0.875942	-0.911633	-0.948545	-0.98637	-1.02488	-1.06393	-1.10337	-1.14313	-1.18313	-1.22331	-1.26362	-1.30402	-1.34447	-1.38495	-1.42541	-1.46583	-1.50617	-1.54638	-1.58644	-1.62629	-1.66588	-1.70517	-1.74407	-1.78254	-1.82049	-1.85783	-1.89448	-1.93033	-1.96527	-1.99919	-2.03195	-2.06341	-2.09343	-2.12184	-2.14846	-2.17312	-2.19561	-2.21573	-2.23326	-2.24795	-2.25957	-2.26784	-2.27249	-2.27324	-2.26977	-2.26178	-2.24892	-2.23084	-2.20719	-2.17758	-2.14162	-2.09889	-2.04897	-1.99141	-1.92576	-1.85153	-1.76824	-1.67536	-1.57238	-1.45874	-1.33388	-1.19722	-1.04817	-0.886094	-0.710368	-0.520336	-0.315326	-0.0946458	0.142413	0.396579	0.6686	0.959241	1.26929	1.59955	1.95084	2.32401	2.71993	3.13946	3.58353	4.05304	4.54893	5.07218	5.62376	6.20467	6.81594	7.4586	8.13371	8.84236	9.58566	10.3647	11.1807	12.0347	12.928	13.8617	14.8371	15.8554	
399	-0.75022	-0.75022	-0.765076	-0.788079	-0.816083	-0.847369	-0.880898	-0.915995	-0.952191	-0.989146	-1.0266	-1.06435	-1.10223	-1.14009	-1.17779	-1.21523	-1.25229	-1.28886	-1.32485	-1.36014	-1.39463	-1.42823	-1.46083	-1.49231	-1.52257	-1.5515	-1.57899	-1.60491	-1.62915	-1.65158	-1.67207	-1.69051	-1.70675	-1.72067	-1.73212	-1.74096	-1.74706	-1.75026	-1.75042	-1.7474	-1.74102	-1.73116	-1.71764	-1.7003	-1.679	-1.65356	-1.62383	-1.58963	-1.5508	-1.50718	-1.4586	-1.40488	-1.34586	-1.28136	-1.21121	-1.13524	-1.05328	-0.965149	-0.870679	-0.769695	-0.662022	-0.547487	-0.425916	-0.297136	-0.160974	-0.0172576	0.134184	0.293523	0.460929	0.636571	0.820618	1.01324	1.21459	1.42485	1.64417	1.87272	2.11065	2.35813	2.61532	2.88235	3.1594	3.4466	3.74412	4.05208	4.37065	4.69995	5.04013	5.39132	5.75366	6.12728	6.51231	6.90887	7.31708	7.73706	8.16893	8.6128	9.06879	9.53699	10.0175	10.5104	11.0159	11.5339	
400	-0.7568	-0.7568	-0.7715	-0.794267	-0.821996	-0.852999	-0.886263	-0.92114	-0.957191	-0.994107	-1.03166	-1.06969	-1.10805	-1.14666	-1.18542	-1.22427	-1.26316	-1.30203	-1.34085	-1.37957	-1.41817	-1.45663	-1.49491	-1.53299	-1.57086	-1.6085	-1.6459	-1.68304	-1.71992	-1.75652	-1.79286	-1.82893	-1.86473	-1.90028	-1.93558	-1.97065	-2.00552	-2.0402	-2.07472	-2.10914	-2.14347	-2.17778	-2.21211	-2.24653	-2.2811	-2.31589	-2.35099	-2.38649	-2.42249	-2.45908	-2.49639	-2.53454	-2.57365	-2.61388	-2.65538	-2.69831	-2.74284	-2.78915	-2.83745	-2.88794	-2.94084	-2.99638	-3.05481	-3.11637	-3.18135	-3.25002	-3.32268	-3.39964	-3.48122	-3.56778	-3.65965	-3.75721	-3.86084	-3.97095	-4.08796	-4.21228	-4.34438	-4.48472	-4.63378	-4.79206	-4.96009	-5.1384	-5.32753	-5.52807	-5.74061	-5.96576	-6.20414	-6.45641	-6.72323	-7.0053	-7.30331	-7.61801	-7.95014	-8.30048	-8.66981	-9.05894	-9.46873	-9.90001	-10.3537	-10.8306	-11.3318	-11.8581	
401	-0.7633	-0.7633	-0.777833	-0.80034	-0.827752	-0.858405	-0.89131	-0.925843	-0.961591	-0.998279	-1.03572	-1.0738	-1.11243	-1.15159	-1.19126	-1.23145	-1.2722	-1.31357	-1.35562	-1.39845	-1.44214	-1.48681	-1.53259	-1.57962	-1.62804	-1.67802	-1.72974	-1.78338	-1.83915	-1.89725	-1.9579	-2.02134	-2.08783	-2.15761	-2.23095	-2.30815	-2.38948	-2.47527	-2.56582	-2.66147	-2.76256	-2.86944	-2.98247	-3.10204	-3.22853	-3.36234	-3.50389	-3.6536	-3.81191	-3.97926	-4.15611	-4.34294	-4.54023	-4.74847	-4.96818	-5.19986	-5.44406	-5.70131	-5.97216	-6.25719	-6.55696	-6.87207	-7.20311	-7.5507	-7.91545	-8.29801	-8.69901	-9.11912	-9.559	-10.0193	-10.5008	-11.0041	-11.53	-12.0791	-12.6522	-13.2501	-13.8735	-14.5232	-15.1999	-15.9044	-16.6376	-17.4002	-18.1931	-19.0171	-19.873	-20.7617	-21.684	-22.6409	-23.6331	-24.6616	-25.7273	-26.831	-27.9738	-29.1565	-30.3802	-31.6456	-32.9538	-34.3058	-35.7025	-37.1449	-38.634	-40.1709	
402	-0.76972	-0.76972	-0.784076	-0.806291	-0.833316	-0.863485	-0.895795	-0.929594	-0.964437	-1	-1.03606	-1.07242	-1.10894	-1.14551	-1.18202	-1.2184	-1.25458	-1.2905	-1.32609	-1.36132	-1.39613	-1.43049	-1.46435	-1.49769	-1.53045	-1.56262	-1.59416	-1.62504	-1.65524	-1.68471	-1.71343	-1.74138	-1.76853	-1.79484	-1.82029	-1.84486	-1.8685	-1.8912	-1.91291	-1.93362	-1.95328	-1.97186	-1.98933	-2.00564	-2.02077	-2.03467	-2.04729	-2.0586	-2.06854	-2.07707	-2.08412	-2.08965	-2.0936	-2.0959	-2.09649	-2.0953	-2.09225	-2.08727	-2.08027	-2.07116	-2.05987	-2.04628	-2.03029	-2.01181	-1.99071	-1.96688	-1.94019	-1.91051	-1.8777	-1.84162	-1.80211	-1.75902	-1.71218	-1.66142	-1.60655	-1.54739	-1.48373	-1.41537	-1.34209	-1.26367	-1.17987	-1.09045	-0.995152	-0.893714	-0.785862	-0.671311	-0.549765	-0.420918	-0.28445	-0.140034	0.0126729	0.174023	0.344383	0.52413	0.713655	0.913361	1.12367	1.345	1.57781	1.82255	2.07969	2.34972	
403	-0.77606	-0.77606	-0.790238	-0.812168	-0.83883	-0.868568	-0.900381	-0.933612	-0.967801	-1.00261	-1.03778	-1.07309	-1.10836	-1.14342	-1.17812	-1.21231	-1.24583	-1.27854	-1.31028	-1.34089	-1.37019	-1.398	-1.42414	-1.44839	-1.47054	-1.49036	-1.50761	-1.52203	-1.53333	-1.54124	-1.54545	-1.54562	-1.54143	-1.53251	-1.51849	-1.49897	-1.47355	-1.44177	-1.40321	-1.35737	-1.30378	-1.24192	-1.17126	-1.09124	-1.00129	-0.900818	-0.789201	-0.665801	-0.529958	-0.380986	-0.21818	-0.0408115	0.151873	0.360648	0.586313	0.82969	1.09163	1.37299	1.67468	1.9976	2.34271	2.71098	3.10339	3.52096	3.96473	4.43578	4.9352	5.4641	6.02363	6.61496	7.2393	7.89785	8.59187	9.32264	10.0915	10.8996	11.7486	12.6396	13.5742	14.5537	15.5796	16.6535	17.7768	18.951	20.1779	21.4588	22.7956	24.1898	25.6431	27.1572	28.7339	30.375	32.0822	33.8574	35.7024	37.6191	39.6094	41.6753	43.8186	46.0416	48.346	50.7341	
404	-0.78233	-0.78233	-0.796341	-0.818018	-0.844386	-0.873829	-0.905382	-0.938434	-0.972577	-1.00753	-1.04311	-1.07918	-1.11565	-1.15247	-1.18959	-1.227	-1.26472	-1.30275	-1.34111	-1.37986	-1.41902	-1.45865	-1.49882	-1.53959	-1.58102	-1.62321	-1.66623	-1.71016	-1.75511	-1.80116	-1.84843	-1.89702	-1.94704	-1.9986	-2.05182	-2.10683	-2.16375	-2.22272	-2.28387	-2.34734	-2.41326	-2.4818	-2.55309	-2.6273	-2.70457	-2.78508	-2.86898	-2.95645	-3.04766	-3.14279	-3.24201	-3.34552	-3.45349	-3.56613	-3.68363	-3.80619	-3.93402	-4.06732	-4.20631	-4.35121	-4.50223	-4.65961	-4.82357	-4.99435	-5.17219	-5.35733	-5.55003	-5.75053	-5.9591	-6.176	-6.40149	-6.63586	-6.87938	-7.13234	-7.39502	-7.66773	-7.95075	-8.24441	-8.54901	-8.86487	-9.19231	-9.53167	-9.88329	-10.2475	-10.6247	-11.0151	-11.4192	-11.8374	-12.27	-12.7173	-13.1799	-13.6581	-14.1522	-14.6627	-15.1901	-15.7347	-16.2971	-16.8775	-17.4766	-18.0947	-18.7323	-19.39	
405	-0.78852	-0.78852	-0.802364	-0.823788	-0.84986	-0.878995	-0.910258	-0.943065	-0.977039	-1.01194	-1.0476	-1.08396	-1.12095	-1.15858	-1.19689	-1.23594	-1.2758	-1.31658	-1.35842	-1.40146	-1.44588	-1.49186	-1.53961	-1.58937	-1.64138	-1.69592	-1.75328	-1.81378	-1.87774	-1.94553	-2.01753	-2.09414	-2.17578	-2.26291	-2.35601	-2.45556	-2.56211	-2.67619	-2.79839	-2.9293	-3.06957	-3.21985	-3.38083	-3.55322	-3.73777	-3.93525	-4.14646	-4.37225	-4.61348	-4.87104	-5.14586	-5.43891	-5.75117	-6.08368	-6.43749	-6.8137	-7.21343	-7.63785	-8.08816	-8.56559	-9.0714	-9.60691	-10.1735	-10.7724	-11.4052	-12.0733	-12.7781	-13.5213	-14.3043	-15.1288	-15.9965	-16.909	-17.868	-18.8753	-19.9328	-21.0423	-22.2056	-23.4247	-24.7016	-26.0384	-27.437	-28.8995	-30.4282	-32.0252	-33.6928	-35.4332	-37.2488	-39.1419	-41.115	-43.1705	-45.3109	-47.5388	-49.8568	-52.2675	-54.7736	-57.3779	-60.0832	-62.8923	-65.808	-68.8334	-71.9714	-75.2251	
406	-0.79463	-0.79463	-0.808297	-0.829436	-0.855142	-0.883835	-0.914571	-0.946743	-0.97994	-1.01387	-1.04833	-1.08315	-1.11821	-1.15339	-1.18862	-1.2238	-1.25888	-1.29378	-1.32843	-1.36276	-1.3967	-1.43018	-1.46313	-1.49545	-1.52707	-1.55789	-1.58781	-1.61674	-1.64455	-1.67114	-1.69637	-1.72012	-1.74224	-1.76259	-1.78101	-1.79735	-1.81142	-1.82306	-1.83206	-1.83825	-1.8414	-1.84131	-1.83776	-1.83052	-1.81933	-1.80397	-1.78416	-1.75965	-1.73015	-1.69538	-1.65505	-1.60884	-1.55646	-1.49757	-1.43184	-1.35893	-1.27849	-1.19015	-1.09355	-0.9883	-0.874014	-0.75029	-0.616716	-0.472872	-0.318325	-0.152636	0.0246474	0.213987	0.415854	0.630732	0.859112	1.1015	1.3584	1.63035	1.91788	2.22153	2.54186	2.87944	3.23484	3.60865	4.00147	4.41392	4.84661	5.30017	5.77526	6.27251	6.79261	7.33623	7.90405	8.49678	9.11512	9.75981	10.4316	11.1312	11.8593	12.6168	13.4045	14.2231	15.0734	15.9562	16.8725	17.8229	
407	-0.80066	-0.80066	-0.814149	-0.835003	-0.860344	-0.888596	-0.918808	-0.950356	-0.982804	-1.01583	-1.04917	-1.08263	-1.11601	-1.14913	-1.18184	-1.21395	-1.24531	-1.27572	-1.30501	-1.33295	-1.35935	-1.38396	-1.40652	-1.42678	-1.44443	-1.45917	-1.47067	-1.47856	-1.48246	-1.48197	-1.47666	-1.46607	-1.4497	-1.42706	-1.39759	-1.36073	-1.31587	-1.26239	-1.1996	-1.12682	-1.04333	-0.94834	-0.841069	-0.720679	-0.586302	-0.437031	-0.271924	-0.0899999	0.109759	0.328411	0.567053	0.826823	1.1089	1.4145	1.74489	2.10137	2.48529	2.89804	3.34106	3.81582	4.32386	4.86675	5.4461	6.06359	6.72092	7.41987	8.16224	8.9499	9.78476	10.6688	11.604	12.5924	13.6362	14.7375	15.8986	17.1217	18.4092	19.7634	21.1869	22.682	24.2514	25.8977	27.6235	29.4316	31.3247	33.3058	35.3777	37.5433	39.8058	42.1682	44.6336	47.2053	49.8866	52.6807	55.5911	58.6213	61.7747	65.055	68.4659	72.0111	75.6943	79.5195	
408	-0.80661	-0.80661	-0.819921	-0.840497	-0.865498	-0.893376	-0.923202	-0.954375	-0.986491	-1.01926	-1.05248	-1.08598	-1.11965	-1.1534	-1.18715	-1.22084	-1.25442	-1.28787	-1.32116	-1.35426	-1.38717	-1.41988	-1.4524	-1.48474	-1.5169	-1.54891	-1.5808	-1.6126	-1.64435	-1.67609	-1.70789	-1.7398	-1.77189	-1.80424	-1.83693	-1.87005	-1.9037	-1.93799	-1.97304	-2.00896	-2.04591	-2.08401	-2.12342	-2.16431	-2.20685	-2.25122	-2.29761	-2.34624	-2.3973	-2.45104	-2.50768	-2.56747	-2.63067	-2.69756	-2.76842	-2.84354	-2.92322	-3.0078	-3.0976	-3.19297	-3.29426	-3.40184	-3.51611	-3.63745	-3.76629	-3.90304	-4.04815	-4.20206	-4.36525	-4.5382	-4.7214	-4.91537	-5.12062	-5.33771	-5.56719	-5.80963	-6.06561	-6.33573	-6.62063	-6.92092	-7.23727	-7.57032	-7.92078	-8.28932	-8.67668	-9.08358	-9.51076	-9.959	-10.4291	-10.9218	-11.4379	-11.9784	-12.5439	-13.1355	-13.754	-14.4002	-15.0752	-15.7798	-16.5151	-17.2819	-18.0813	-18.9143	
409	-0.81248	-0.81248	-0.825613	-0.845912	-0.870574	-0.898077	-0.927516	-0.958315	-0.990096	-1.02261	-1.05568	-1.0892	-1.12311	-1.15738	-1.19202	-1.22706	-1.26256	-1.29858	-1.33524	-1.37265	-1.41096	-1.45034	-1.49098	-1.53308	-1.57688	-1.62264	-1.67064	-1.7212	-1.77464	-1.83132	-1.89164	-1.95602	-2.02489	-2.09874	-2.17807	-2.26342	-2.35537	-2.45452	-2.5615	-2.67699	-2.80171	-2.9364	-3.08183	-3.23885	-3.40829	-3.59108	-3.78814	-4.00046	-4.22907	-4.47504	-4.73947	-5.02353	-5.32841	-5.65538	-6.00571	-6.38076	-6.78191	-7.21061	-7.66836	-8.15668	-8.67718	-9.2315	-9.82134	-10.4485	-11.1147	-11.8218	-12.5718	-13.3667	-14.2084	-15.0991	-16.0409	-17.036	-18.0867	-19.1954	-20.3644	-21.5961	-22.8932	-24.2582	-25.6937	-27.2024	-28.7872	-30.4508	-32.1963	-34.0265	-35.9446	-37.9536	-40.0567	-42.2573	-44.5586	-46.9641	-49.4772	-52.1015	-54.8406	-57.6982	-60.6781	-63.7842	-67.0204	-70.3907	-73.8992	-77.55	-81.3475	-85.2959	
